sheet,fuel_label,scenario,base_abs_gap,base_gap_ratio,projection_abs_gap,projection_gap_ratio,ninth_fuel_code,mapping_source,flow_source,fuel_source,sector_match_method,mapping_note,comparator_scope,worst_gap_ratio,worst_abs_gap,issue_cause,agent_debug_hint
esto__15_02__Road,Hydrogen,Target,,,78.32411002094537,1.0,16_x_hydrogen,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,1.0,78.32411002094537,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__09__Total_transformation_sector,Biogas,Target,,,77.90904457138352,1.0,16_01_biogas,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,77.90904457138352,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
template__Power__Electricity_plants,Biogas,Target,,,77.9090445713835,1.0,16_01_biogas,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,1.0,77.9090445713835,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__09__Total_transformation_sector,Municipal solid waste (renewable),Target,,,76.10916565389283,1.0,16_03_municipal_solid_waste_renewable,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,76.10916565389283,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__02__Imports,Municipal solid waste (renewable),Target,,,70.50982651116965,1.0,16_03_municipal_solid_waste_renewable,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,70.50982651116965,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__09_13_03__SMR_w_CCS,Hydrogen,Target,,,55.85529145498443,1.0,16_x_hydrogen,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,55.85529145498443,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__09_13__Hydrogen_transformation,Hydrogen,Target,,,55.85529145498443,1.0,16_x_hydrogen,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,55.85529145498443,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__02__Imports,Hydrogen,Target,,,55.85529145498435,1.0,16_x_hydrogen,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,55.85529145498435,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__07__Total_primary_energy_supply,Hydrogen,Target,,,55.85529145498435,1.0,16_x_hydrogen,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,55.85529145498435,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__02__Imports,Bio jet kerosene,Target,,,52.245315779245196,1.0,16_07_bio_jet_kerosene,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,52.245315779245196,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__09__Total_transformation_sector,Hydrogen,Target,,,51.31005404705171,1.0,16_x_hydrogen,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,51.31005404705171,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__02__Imports,Additives/ oxygenates,Target,,,49.10670792947789,1.0,07_x_other_petroleum_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,49.10670792947789,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__07__Total_primary_energy_supply,Coal nonspecified,Target,,,38.11970448157084,1.0,01_coal_unallocated,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,38.11970448157084,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Coal nonspecified,Target,,,38.119704481570835,1.0,01_coal_unallocated,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,38.119704481570835,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03__Manufacturing,Coal nonspecified,Target,,,38.119704481570835,1.0,01_coal_unallocated,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,38.119704481570835,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,Coal nonspecified,Target,,,38.119704481570835,1.0,01_coal_unallocated,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,38.119704481570835,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_04__Non-metallic_mineral_products,Coal nonspecified,Target,,,22.145147650357877,1.0,01_coal_unallocated,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,22.145147650357877,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__05__International_aviation_bunkers,Hydrogen,Target,,,21.95841981886318,1.0,16_x_hydrogen,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,21.95841981886318,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__13__Total_final_energy_consumption,Ammonia,Target,,,18.546905172087175,1.0,16_x_ammonia,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,18.546905172087175,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__15__Transport_sector,Ammonia,Target,,,18.546905172087175,1.0,16_x_ammonia,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,18.546905172087175,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__04__International_marine_bunkers,Ammonia,Target,,,14.556392199386925,1.0,16_x_ammonia,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,14.556392199386925,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__09_13_03__SMR_w_CCS,Ammonia,Target,,,12.32573867216344,1.0,16_x_ammonia,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,12.32573867216344,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__09_13__Hydrogen_transformation,Ammonia,Target,,,12.32573867216344,1.0,16_x_ammonia,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,12.32573867216344,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__09__Total_transformation_sector,Ammonia,Target,,,12.32573867216344,1.0,16_x_ammonia,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,12.32573867216344,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__15_01__Domestic_air_transport,Hydrogen,Target,,,6.882815662227517,1.0,16_x_hydrogen,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,6.882815662227517,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__14_03_07__Food__beverages_and_tobacco,Coal nonspecified,Target,,,6.537149395162532,1.0,01_coal_unallocated,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,6.537149395162532,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_02__Chemical__incl__petrochemical,Coal nonspecified,Target,,,6.260049774998519,1.0,01_coal_unallocated,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,6.260049774998519,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__02__Imports,Ammonia,Target,,,6.2211664999237355,1.0,16_x_ammonia,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,6.2211664999237355,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__07__Total_primary_energy_supply,Ammonia,Target,,,6.2211664999237355,1.0,16_x_ammonia,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,6.2211664999237355,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
template__Power__Electricity_plants,Industrial waste,Target,,,5.656762312113655,1.0,16_02_industrial_waste,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,1.0,5.656762312113655,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Black liqour,Target,,,4.965316859283927,1.0,15_04_black_liquor,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,4.965316859283927,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__13__Total_final_energy_consumption,Charcoal,Target,,,4.965316859283927,1.0,15_03_charcoal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,4.965316859283927,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03__Manufacturing,Bio jet kerosene,Target,,,4.965316859283927,1.0,16_07_bio_jet_kerosene,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,4.965316859283927,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03__Manufacturing,Biogasoline,Target,,,4.965316859283927,1.0,16_05_biogasoline,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,4.965316859283927,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03__Manufacturing,Black liqour,Target,,,4.965316859283927,1.0,15_04_black_liquor,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,4.965316859283927,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03__Manufacturing,Charcoal,Target,,,4.965316859283927,1.0,15_03_charcoal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,4.965316859283927,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03__Manufacturing,Municipal solid waste (renewable),Target,,,4.965316859283927,1.0,16_03_municipal_solid_waste_renewable,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,4.965316859283927,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,Bio jet kerosene,Target,,,4.965316859283927,1.0,16_07_bio_jet_kerosene,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,4.965316859283927,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,Biogasoline,Target,,,4.965316859283927,1.0,16_05_biogasoline,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,4.965316859283927,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,Black liqour,Target,,,4.965316859283927,1.0,15_04_black_liquor,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,4.965316859283927,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,Charcoal,Target,,,4.965316859283927,1.0,15_03_charcoal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,4.965316859283927,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,Municipal solid waste (renewable),Target,,,4.965316859283927,1.0,16_03_municipal_solid_waste_renewable,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,4.965316859283927,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__01__Production,Bagasse,Target,,,4.965316859283926,1.0,15_02_bagasse,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,4.965316859283926,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__01__Production,Black liqour,Target,,,4.965316859283926,1.0,15_04_black_liquor,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,4.965316859283926,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__01__Production,Fuelwood & woodwaste,Target,,,4.965316859283926,1.0,15_01_fuelwood_and_woodwaste,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,4.965316859283926,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__02__Imports,Charcoal,Target,,,4.965316859283926,1.0,15_03_charcoal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,4.965316859283926,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__02__Imports,Other sources,Target,,,4.965316859283926,1.0,16_others_unallocated,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,4.965316859283926,catch_all_fuel_bucket,Catch-all fuel labels often hide reassignment problems; compare against specific fuels in the same sheet.
esto__07__Total_primary_energy_supply,Bagasse,Target,,,4.965316859283926,1.0,15_02_bagasse,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,4.965316859283926,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__07__Total_primary_energy_supply,Black liqour,Target,,,4.965316859283926,1.0,15_04_black_liquor,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,1.0,4.965316859283926,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
